Nr,R_x,f_1,f_2,Generation,Rank
160,47-6-56-8-26-49-15-42-62-24-63*15-49-1-16-55-20-43-50-23-29*60-61-17-10-16-26-30-24-21-63*37-18-54-36-45-41-51-8-26-49-15-42*15-49-26-8-28-56-51-34-45-36*30-26-8-52-64-58-45-36-38-66-48*0-69-23-2-50-43-61-44-60-14*11-9-59-17-20-33-22-38-18-32*31-1-26-8-52-64-58-45-36-54-65*9-68-1-26-8-51-34-41-27-67*48-3-66-19-38-36-41-25-4-53-46*15-49-26-8-52-64-58-45-36-54-18-39*60-61-43-13-33-22-19-54-5-67*8-55-52-64-51-35-6-63-30-26*12-40-7-4-25-57-35-51-64-52-20-17-61*,29.55007087,599,0,10
161,39-18-19-38-22-33-20-55-10-16-1-31*37-65-5-54-36-45-41-35-6-63*32-54-38-22-13-43-17-59-9-68*3-66-19-36-45-34-57-35-6-47*31-1-16-10-28-8-56-6-47-53-4-25*53-47-6-56-8-28-10-59-9-68-11*42-49-26-8-51-34-45-36-38-19-66*37-5-54-36-45-34-51-8-26-49-15-42*46-7-4-12-41-58-64-52-20-17-60*19-38-36-45-34-35-6-63-21-24*30-15-49-26-16-55-20-33-22-38-19-66-48-29*14-44-60-61-43-50-2-0-69-23*14-44-17-55-10-8-56-6-47-53-40*3-69-23-50-43-20-55-10-16-26*62-49-26-8-51-35-34-41-27-67*,29.19441171,608,0,10
162,62-49-1-16-55-20-43-50-23-69-29*32-18-54-19-38-22-33-20-17-59*0-2-50-43-20-10-16-26-30-24-63*42-30-26-16-10-52-64-58-45-36-54-32*59-10-55-52-64-35-34-41-27-67*18-54-19-38-22-33-20-17-9-68*14-2-50-13-33-58-34-25-4-40-46*26-8-51-34-41-45-36-54-5-37-65*21-24-30-26-16-10-55-20-17-61-60*7-47-6-56-8-10-55-17-61-44*48-3-66-19-38-36-45-58-64-52-10-28*3-66-19-38-36-45-34-35-6-47-40-12-25-57*53-4-25-34-35-51-8-26-1-68-9-11-15*16-10-55-52-64-58-45-36-54-18-39*31-1-16-10-55-20-33-22-38-19-54*,29.11530135,611,0,10
163,7-4-25-57-35-64-52-20-17-61*18-54-36-45-34-35-51-56-8-26-49-9*0-2-50-13-22-45-41-25-12-4-7*48-29-23-50-43-20-55-10-16-26-30-63*2-50-43-20-55-8-28-56-6-47*52-64-58-45-36-38-19-66-3-69*60-14-44-61-17-10-16-26-30-24-21*65-37-5-54-19-22-33-20-55-16-26-49-42-15-62*26-16-10-52-64-58-45-36-54-32-39*28-8-56-6-35-34-25-12-4-7-53-47*3-66-19-38-36-45-41-12-4-7*59-68-1-16-26-8-56-51-34-41-27-67*31-11-1-26-30-24-63-6-47-53*20-52-64-58-34-25-4-7-40-46*47-40-46-7-4-12-25-34-35-6-56*,29.24892922,603,0,10
164,4-12-41-34-35-51-8-26-1-31*13-43-20-55-10-16-26-30-24-21*29-3-69-23-50-43-17-59-9-68*20-52-64-51-34-25-4-7-40-46*14-2-23-69-3-66-19-38-22-33-50-0*32-65-39-48-66-38-36-45-34-57-35-6-63*7-53-47-6-56-8-55-17-61-44*1-16-10-52-64-58-45-36-54-18-5*30-26-8-51-35-34-41-25-27-67*19-38-36-45-34-57-35-6-63-24*37-18-54-36-45-58-35-51-8-26-62-42*40-4-25-34-51-64-52-20-17-60*44-61-17-10-8-28-56-6-47-53*30-26-1-16-10-28-8-56-6-47*15-49-11-1-26-8-56-6-47-53-7-40-46*,30.77346236,594,0,10
165,16-26-8-51-35-57-34-41-27-67-37-32*49-26-8-56-51-35-34-45-36-54*16-26-8-56-6-47-53-7-40-46*30-26-16-10-20-43-50-23-69-3-48*40-4-25-41-58-64-52-20-17-61-44-14*5-54-36-45-34-35-51-8-26-49-15-42*2-50-13-22-45-41-12-25-4-7*31-1-26-8-28-56-6-47-53-40*0-3-66-38-22-33-20-55-10-16-26*26-8-51-35-41-45-36-54-18-39-65*7-4-12-41-58-64-52-20-17-61-60*39-48-29-69-23-50-43-17-9-68*16-26-30-24-63-6-47-7-40-46*11-68-9-59-17-20-33-22-38-19*21-62-15-49-26-8-51-34-45-36-38-66-48*,29.67493523,596,0,10
166,60-14-44-61-17-10-16-26-30-24-21*21-63-6-35-58-45-36-54-5-37-67*25-27-41-34-57-35-51-8-26-1-31*1-16-10-52-64-58-45-36-54-18*48-3-66-38-36-45-41-34-35-6-63*19-38-36-45-34-35-6-63-21-24*62-15-49-26-8-51-35-34-45-36-54-18-32*30-26-8-51-35-41-45-36-54-5-37*68-11-9-59-17-20-33-22-38-18-39-65*0-2-50-13-33-22-45-41-12-4-53-40*55-17-60-14-2-50-13-22-45-41-12-4-7-46*30-26-1-16-10-28-8-56-6-47*19-38-22-33-20-10-16-1-49-42*19-38-36-45-58-64-52-8-26-30*29-3-69-23-50-43-20-10-16-26-30*,28.953244,618,0,10
167,2-50-43-20-10-16-26-30-24-63-21*16-10-52-64-58-45-36-54-18-32*40-4-12-41-58-64-52-20-17-61-43-13*46-40-7-4-12-41-45-36-19-66*47-6-35-34-45-36-38-19-66-69-48-3*28-8-26-62-15-11-9-17-20-33-22-38-54-18-65*9-1-26-8-56-51-35-41-27-67*29-69-23-50-43-20-55-16-26-49-42*44-14-60-61-43-50-2-0-69-29-23*57-25-4-12-41-34-51-56-8-26-1-31*68-59-17-20-33-22-38-19-54-5-67*1-26-8-51-34-45-36-54-5-65-39*4-12-25-27-41-36-54-5-37-67*53-7-4-12-25-41-34-58-33-50-2-14*24-63-6-35-34-45-36-38-19-66*,28.61116101,642,0,10
168,42-24-63-6-35-34-45-36-38-19-66-48*15-49-26-16-10-52-64-58-45-36-38*28-56-51-57-25-4-7-53-47-6-63-24-30-26-1-31*13-43-61-44-60-17-20-52-64-51-34-25-4-7-40-46*47-6-35-34-41-12-4-40-7-53*62-21-24-30-26-16-10-17-43-50-23-3*49-26-8-51-58-45-36-38-19-66*59-11-1-16-55-52-64-58-45-36-54-18-32-39*37-65-54-38-22-33-20-17-9-68*27-67-5-18-54-36-45-34-51-8-26-1-31*14-2-50-33-22-45-41-25-4-7-40*7-4-25-41-45-36-38-19-66-48-29*0-23-69-38-36-45-41-12-4-53*31-1-26-30-24-21-63-6-47-53*26-16-10-55-20-43-50-23-69-48*,28.57341771,662,0,10
169,4-12-41-58-34-45-36-54-5-67-27*8-28-56-51-64-35-6-63-30-26*42-49-1-16-10-20-43-50-23-69-0*29-48-66-38-36-45-58-64-52-8-26-62*7-4-25-12-41-34-58-33-50-2-14*3-19-22-33-20-55-10-16-26-49-15-42*60-44-61-17-20-52-64-51-57-25-4-7-46*2-50-13-22-45-41-12-25-4-7*24-30-26-8-51-58-45-36-54-18-39-32*48-66-38-36-45-34-35-51-8-26-62-21*65-19-38-22-33-20-55-10-59-9-68*40-7-4-12-25-41-34-57-35-6-47*37-67-27-41-35-51-56-8-26-1-68*31-11-1-26-8-28-56-6-47-53-46*27-67-5-54-66-19-38-36-45-41*,28.63799145,634,0,10
170,21-24-30-26-16-10-55-17-61-60*42-15-49-26-8-52-64-58-45-36-54-65*3-0-23-50-43-17-55-10-16-26-30-24-62*2-50-43-20-55-10-16-1-26-30*29-23-69-38-36-45-41-12-25-4-53-40*14-44-61-17-10-16-26-30-24-21-63*2-50-13-33-22-45-41-25-4-7*17-20-52-64-58-34-25-4-7-46*37-5-54-36-45-41-34-51-8-26-49-11*16-26-8-51-34-45-36-54-18-39-32*47-7-4-25-34-35-6-56-28-8-52-64*31-1-26-8-51-35-41-36-54-5-37*57-41-27-67-65-19-38-22-33-20-17-59-9-68*47-6-35-34-45-36-38-19-66-69-48*2-50-43-20-55-10-8-56-6-47*,28.64874336,628,0,10
171,29-23-50-43-20-55-10-16-26-49-42-24-63*2-50-13-22-45-41-12-25-4-53-46*47-6-56-8-10-55-20-17-61-60-44-14*15-49-26-8-52-64-58-45-36-54-18-32-5-65*48-66-19-38-22-33-20-55-10-16-26-62*7-4-25-34-58-64-52-55-10-59-11*39-48-29-69-23-50-43-17-9-68*19-38-36-45-34-35-51-8-26-49*21-30-26-16-55-10-8-28-56-6-47*13-33-22-45-36-38-69-0-2-50*29-3-66-19-38-36-45-58-64-52*9-68-1-26-8-51-34-41-27-67*40-4-25-34-35-64-52-20-17-60*31-1-26-8-56-51-35-41-27-67-37*9-1-26-8-28-56-6-47-7-40-12-41-57*,28.68761843,626,0,10
172,13-43-17-50-2-0-23-69-38-22*29-19-38-36-45-58-64-52-8-26-49*32-37-65-5-54-36-45-34-35-6-63-21*27-67-5-54-38-19-36-45-34-41-12*5-54-36-41-34-51-8-26-49-15-42*15-49-26-16-10-20-43-50-23-69-3*30-26-8-51-41-45-36-54-5-65-39*28-56-8-55-20-52-64-51-34-25-4-7-40-46-53*5-18-54-36-45-34-51-8-26-1-31*7-47-6-63-24-30-26-1-9-68*5-54-36-41-34-35-51-8-26-62*15-49-26-8-51-35-57-34-41-27*27-41-34-35-51-64-52-20-17-60-61-44-14*11-68-9-59-17-20-33-22-38-54-66-48*7-4-25-57-51-64-52-55-10-59*,28.7879263,625,0,10
173,3-66-38-36-41-12-4-7-40-46*7-47-6-56-28-8-10-17-61-44*62-30-26-16-10-55-20-43-50-23-29-48*28-8-51-35-34-45-36-54-18-32-65*24-63-6-35-34-45-36-38-19-66-29*42-24-30-26-8-51-58-45-36-54-18-39*0-3-23-2-50-43-61-17-44-60-14*21-24-30-26-16-10-55-20-43-50-23*27-67-37-5-18-54-19-22-33-20-17-59-9-68*40-4-25-57-35-64-52-20-17-60*2-50-43-20-55-10-16-1-49-15-11-31*46-40-7-4-12-41-58-33-43-61-60*6-56-51-35-57-34-25-4-53-47-7*28-8-51-58-45-36-38-19-66-48*13-33-22-45-36-38-69-0-2-50*,28.85138383,624,0,10
174,13-43-17-50-2-0-23-69-38-22*53-47-6-56-28-8-26-1-9-68*59-1-16-26-30-24-21-63-6-47-53*14-2-50-13-20-10-17-44-60-61*57-35-6-56-51-34-25-12-4-7-53-47*30-26-8-52-64-58-45-36-38-66-48-29-3*42-15-49-26-8-51-41-45-36-54-65-39*1-16-10-52-64-58-45-36-54-18-32*62-21-63-6-35-34-41-45-36-38-69*5-18-54-36-45-58-64-52-10-16*31-1-26-8-28-56-6-47-7-40-46*27-67-37-65-5-54-36-45-34-35-6-63*11-68-9-17-20-33-22-38-19-54*47-6-56-28-8-10-55-20-17-61*14-2-50-13-33-58-34-25-4-40-46*,28.89312989,622,0,10
175,31-11-9-68-59-17-20-33-22-38-54*3-66-19-36-45-34-35-6-63-21*5-54-36-22-33-20-17-59-9-68*57-35-41-12-25-4-40-46-7-53-47*60-61-14-44-17-10-8-28-56-6-47-53*29-69-23-50-43-20-10-16-26-49*37-65-5-18-54-36-45-58-64-52*38-22-33-20-55-10-16-26-30-62*42-49-26-8-56-51-35-41-27-67*13-22-33-20-55-10-16-26-49-15-42-24*1-16-55-20-33-22-38-54-5-65-37*23-69-38-36-45-41-25-4-7-46*39-32-18-19-38-22-33-20-17-59-9-68*48-29-69-23-50-43-20-10-16-26-30*2-0-3-66-19-22-33-20-55-10-16-26-62*,31.4480861,592,0,11
176,15-49-26-16-10-20-33-22-38-19-66-48*21-24-30-26-16-10-55-17-61-44*47-53-7-40-4-12-25-34-35-6-63*13-50-43-20-55-10-16-26-30-24-63*42-49-26-8-52-64-58-45-36-38-66*7-4-12-25-41-34-58-33-50-2-14*68-9-11-1-26-8-51-35-34-45-36-54-18-39-65-32*21-63-6-35-57-34-45-36-19-66*47-6-56-28-8-10-55-20-17-61-60*42-15-49-26-16-55-20-43-50-23-69-0*23-50-43-20-55-10-16-26-49-62*16-26-8-28-56-6-47-7-40-46*27-67-37-5-54-36-45-34-51-8-26-49-15-42*31-1-59-17-43-50-23-69-3-29-48*29-3-66-19-36-45-34-35-6-63*,29.21152339,611,0,11
177,9-68-1-26-8-28-56-6-47-53*27-41-34-58-64-52-20-17-61-60-14*19-38-22-33-20-10-16-26-49-62*48-3-69-23-50-43-17-59-1-49-15-42*12-27-67-5-54-18-19-38-36-45-41*19-38-22-33-20-55-10-16-26-49-42*27-67-5-54-66-38-19-36-45-41-51*13-50-2-0-23-69-38-36-45-41-25-4-7*18-54-36-45-58-64-52-10-16-1-31-11*31-1-16-26-8-56-6-47-7-40-46*21-30-26-1-16-55-20-43-50-23-29*44-17-10-28-8-56-6-47-40-46*39-32-5-54-36-45-34-57-35-6-63-21*24-63-6-35-34-45-36-54-5-65-37*18-54-19-38-22-33-20-10-16-1-31*,29.11867592,616,0,11
178,32-65-5-54-36-45-41-34-35-6-63-21*3-69-23-50-43-20-10-16-26-49-42*49-26-8-28-56-51-35-41-27-67*31-11-9-59-17-20-33-22-38-19-18-39*61-60-44-17-10-55-52-64-58-45-36-54-18-39*1-26-8-56-51-35-34-41-27-67-37*24-21-63-6-35-57-34-45-36-38*68-9-1-26-8-28-56-6-47-7-40-53*24-63-6-35-51-58-45-36-54-18-39*43-13-33-22-45-36-38-69-23-50*3-66-38-22-33-20-55-10-16-26*21-24-30-26-16-10-55-20-43-50*15-49-26-16-55-20-43-50-23-69-29*46-7-4-25-12-41-45-36-19-66-48*62-49-26-16-10-55-20-43-50-23-69-0-2-14*,29.51158517,603,0,11
179,19-38-22-33-20-55-10-16-1-49*13-22-36-45-34-35-51-8-26-49-15-42*4-25-34-51-56-28-8-26-1-31*30-26-8-52-64-58-45-36-54-18-32*54-36-45-58-64-52-55-16-26-62*68-1-16-10-55-20-33-22-38-19-66*11-9-59-17-20-33-22-19-18-39*0-3-69-23-50-43-20-55-10-16-26*2-50-43-17-10-16-26-30-24-21*65-37-18-54-36-41-34-35-51-8-26-62*48-29-3-66-38-36-45-41-34-35-6-63*10-55-20-33-22-38-19-54-18-32*47-53-46-40-7-4-25-41-36-38-19-66*57-41-27-67-5-18-54-36-45-58-64-52-8-26-30*46-40-4-12-41-58-64-52-20-17-61-60-44-14*,29.25635847,605,0,11
180,0-3-23-50-43-20-55-10-16-26-30-63*26-8-10-16-1-49-62-30-15-42*5-54-19-38-22-33-20-17-9-11*13-50-23-69-38-36-45-41-25-12-4-53*48-39-18-54-36-45-58-64-52-8-26-49-15-42*32-18-54-36-45-41-35-51-8-26-49*2-50-43-17-10-16-26-30-24-21*47-53-7-46-40-4-12-25-34-35-6-56-28*29-66-19-36-45-34-57-35-6-47*15-49-26-8-51-35-57-34-41-27*54-19-38-22-33-20-17-59-9-68*46-40-7-4-25-27-67-37-5-65*24-30-26-16-10-17-50-23-69-29*21-24-30-26-16-10-55-20-17-61-44-60-14*31-1-26-8-51-35-34-45-36-54*,30.84932794,595,0,11
181,15-49-26-8-52-64-58-45-36-54-18-32*13-20-52-64-51-35-57-25-4-7-46-53-47*39-48-29-3-69-23-50-43-61-60*8-52-64-51-57-35-6-63-30-26-62*2-50-43-20-55-10-16-1-49-15*15-49-26-8-56-51-35-34-41-27-67*24-42-15-49-26-8-52-64-58-45-36-54*15-49-26-8-56-51-35-34-45-36-54*31-1-26-16-10-55-20-33-22-19-66-38*15-49-26-8-56-51-35-34-45-36*0-50-43-20-10-16-26-49-15-42*14-44-61-43-33-58-41-12-4-7-40-46*21-30-26-8-51-58-45-36-54-5-65-37*28-56-51-35-34-25-4-7-40-46*68-11-9-59-17-20-33-22-19-54-18*,31.43365331,594,0,11
182,24-30-26-16-10-55-20-17-61-44-60*46-7-4-25-41-58-64-52-20-17-61*30-26-8-56-51-35-34-41-27-67*39-32-54-36-45-41-34-57-35-6-63*16-10-20-33-22-38-19-54-18-32-37*12-40-4-25-57-35-64-52-20-17-44-14*7-53-47-6-56-28-8-26-1-11-31*65-5-54-36-45-41-34-35-51-8-26-49*2-0-3-66-19-38-22-33-20-55-16-26*15-49-26-8-28-56-51-34-45-36*42-15-49-26-16-10-55-20-33-22-38-66*29-3-66-19-38-36-45-58-64-52-20-13*48-3-69-23-50-43-17-59-9-68*3-69-23-50-43-20-55-16-26-49*3-38-36-45-34-57-35-6-63-24-62-21*,29.73202781,596,0,11
183,3-29-66-19-38-22-33-20-55-10-16-26-49-42*27-67-5-54-36-22-33-20-17-59-9-68*23-0-2-50-43-20-55-10-16-26-30*37-5-54-36-45-34-51-8-26-49-62*32-18-54-36-45-58-64-52-8-26-62*21-24-30-26-16-10-55-17-61-60-44-14*11-59-17-20-33-22-38-19-54-18*32-54-38-22-13-43-17-59-9-68*46-53-47-6-56-28-8-26-16-1-59*7-4-12-25-41-34-57-35-6-47*31-1-16-10-55-52-64-58-45-36*9-68-1-16-26-8-56-6-47-40*24-21-63-6-35-57-34-45-36-38-69-48*65-39-32-54-36-45-41-34-35-6-63*15-30-26-16-10-55-8-28-56-6-47*,29.72703344,600,0,11
184,7-4-25-57-51-64-52-20-17-61*23-50-43-20-10-16-26-49-15-42*31-1-26-8-51-34-45-36-54-5-37*60-14-44-61-17-55-10-16-26-30-21*15-49-26-8-51-34-45-36-38-19-66*11-9-59-17-20-33-22-38-54-5-37-65*62-49-26-8-52-64-58-45-36-38-66*46-40-7-4-12-41-45-36-19-66*68-1-26-8-28-56-51-35-41-27-67-18-39-32*0-2-14-61-17-20-13-22-38-66-3-69-23*2-50-43-17-55-10-16-26-30-63-24*12-25-41-57-34-45-22-38-36-54-5-67-27*46-40-53-47-6-56-8-28-10-59*31-1-26-8-56-51-35-34-45-36*48-29-3-66-38-36-45-34-35-6-63*,29.01133337,618,0,11
185,42-49-26-16-10-55-20-33-22-38-19-66*62-15-49-26-8-51-34-41-45-36-54-5-37-65-67*23-50-43-20-55-10-16-26-30-63*31-1-16-10-52-64-58-45-36-54-32*27-41-34-58-64-52-20-17-61-44*13-43-17-20-33-50-0-23-2-14-61-60*29-3-69-23-50-43-17-59-1-49-11*3-66-19-38-36-45-41-12-4-7*23-69-38-36-45-41-25-4-40-46*31-9-59-17-20-33-22-38-19-66*21-24-30-26-8-51-34-45-36-54-18-39*68-9-59-17-20-33-22-38-54-18-32*19-22-33-20-55-10-16-26-30-24*1-16-10-55-20-33-22-19-66-48*53-47-7-4-25-34-35-6-56-28-8-52-64-51-57*,28.97851695,621,0,11
186,9-68-1-26-8-28-56-6-47-40*1-26-8-51-34-25-4-7-40-46*63-6-35-34-45-36-38-66-3-69-29-23-0*14-2-50-43-20-52-8-28-56-6-47*60-44-61-43-33-58-41-12-4-7-40-46*11-9-68-1-26-8-56-6-47-53*39-18-54-36-45-58-64-52-8-26-49*21-6-63-30-26-1-16-10-55-8-28-56-51-57*15-49-26-8-51-35-34-41-36-54-5-37*1-16-10-52-64-58-45-36-54-65*31-1-26-8-51-34-45-36-54-18-32*5-54-19-38-22-33-20-17-59-9*27-67-18-54-36-41-35-51-8-26-30-24*28-8-51-58-45-36-38-19-66-48*42-62-15-49-26-1-16-10-55-20-33-22-13*,28.97862079,619,0,11
187,5-54-36-45-41-34-51-8-26-62-21*60-61-43-13-22-38-54-5-37-67-27-41-57*15-30-26-8-52-64-58-45-36-54-18-65*28-10-59-11-1-26-8-51-35-34-41-36-54-5*39-32-18-54-19-38-36-45-58-64-52*0-50-43-17-10-16-26-30-24-63*44-14-2-50-33-58-41-12-25-4-7-40*0-23-69-38-36-45-41-25-4-53*29-23-50-43-20-55-10-16-26-49-42*53-47-6-35-51-8-26-30-24-63*46-7-4-25-41-45-36-38-66-48*29-3-69-23-50-43-20-10-16-26-30*2-14-61-17-20-13-22-38-19-66-69-23*31-9-68-1-26-8-56-6-47-40-46*7-4-25-12-41-45-36-38-69-23*,28.62942523,644,0,11
188,46-7-4-25-41-58-64-52-20-17-61-14-2*46-7-4-25-41-58-64-52-20-17-61-44*15-49-26-8-51-35-34-41-25-27*12-4-25-41-34-35-51-8-26-1-31*40-7-47-6-63-24-30-26-1-9-68*13-50-0-69-18-54-36-41-35-51-8-26-30-24*57-35-6-56-8-26-49-15-62-24-21-63*39-18-54-38-22-33-20-17-9-68*29-3-69-23-50-43-20-10-16-26-30*47-6-56-8-28-10-55-20-17-61-60*29-3-66-19-36-45-34-35-6-63*32-65-67-37-5-54-36-45-58-64-52-8-26-49-42*48-3-69-23-50-43-17-9-68-11-31*59-1-26-16-10-55-20-33-22-38-66*24-21-63-6-56-51-34-25-4-53-47*,28.61185669,646,0,11
189,16-10-55-52-64-58-45-36-54-18-65*14-44-61-17-55-10-16-26-30-24*4-25-34-35-51-8-26-1-68-9*40-7-4-25-34-51-56-8-26-1-31*31-11-1-26-30-24-63-6-47-53*2-14-61-17-20-13-22-38-19-3-69-23*57-25-27-67-5-54-38-22-33-20-17-59-9-68*24-63-6-35-34-45-36-19-66-3-29*0-50-43-17-55-10-16-26-30-21-6-56-28*30-26-16-55-10-20-43-50-23-69*62-42-15-49-1-16-10-20-43-50-23-69*48-39-18-54-36-45-41-25-4-7-46*23-69-66-19-36-41-25-4-7-46*31-1-16-55-52-64-58-45-36-54-32-37*4-25-12-41-45-22-13-50-2-14-60*,28.63928418,634,0,11
190,42-15-49-26-16-10-20-33-22-38-66-48*11-68-9-59-17-20-33-22-38-54*53-47-6-56-28-8-55-10-17-60*30-26-8-51-35-58-45-36-54-18-39-65-19*14-44-61-17-55-8-28-56-6-47*2-50-43-17-55-10-16-26-30-63-6-35-57*15-49-26-8-51-35-34-41-36-54-5-37*46-7-4-12-41-58-64-52-20-17-61*32-5-54-36-45-41-35-51-8-26-62-24-21*16-26-8-28-56-6-47-7-40-46*2-50-13-22-45-41-25-4-40-46*29-23-3-66-38-36-45-41-25-4-53*30-26-8-51-35-34-41-25-27-67*0-23-69-38-36-41-25-4-40-46*31-11-1-16-26-8-56-6-47-7-40*,28.69511518,632,0,11
191,11-68-9-16-26-8-56-6-47-53*42-49-26-8-52-64-58-45-36-38-66-29-48*24-30-26-16-10-55-17-61-60-44*24-30-26-16-10-55-20-17-61-44*30-26-8-51-35-34-45-36-19-66-3-69-23*46-40-7-4-25-34-51-8-10-59*18-54-36-45-58-35-51-8-26-30*11-9-59-17-20-33-22-38-19-65-39*15-49-26-16-10-52-64-58-45-36-41-57-51-56-28*31-1-26-8-52-64-58-45-36-54-65*14-2-50-13-22-45-41-12-4-40*0-2-50-13-22-45-41-25-4-7-46*32-37-5-54-36-45-58-64-51-8-26-49-62-21*5-54-38-36-45-34-35-6-63-24*44-61-43-13-22-38-19-54-5-67-27*,28.75444016,628,0,11
192,16-10-20-33-22-38-54-5-65-37-67-27*14-44-60-61-17-10-16-26-30-24*11-9-17-20-33-22-38-19-18-39*15-49-26-8-51-34-45-36-38-19-66-69-0-50-13*1-26-16-10-55-20-33-22-38-66*48-3-66-38-36-45-41-35-6-63-21*9-68-1-26-8-28-56-6-47-40-4-25-57*14-2-50-33-58-34-41-12-4-7-40*15-49-26-16-10-55-20-43-50-23-69-29*24-30-26-16-10-55-17-61-60-44*32-18-54-36-45-41-51-8-26-49-15-42*53-46-7-4-12-41-58-64-52-55-10-59*31-1-26-16-10-55-20-33-22-38-19*5-54-36-45-58-35-51-8-26-62*37-5-54-38-22-33-20-17-59-9-68*,28.95553871,622,0,11
193,21-63-6-56-51-34-25-12-4-53-47*61-44-17-10-55-8-28-56-6-47-53*13-20-52-64-51-34-25-4-7-40-46*29-48-3-66-19-38-36-45-58-64-52*32-5-54-36-22-33-20-17-59-9-68*5-54-36-45-58-64-52-55-16-26-49-15*23-0-50-43-20-10-16-26-49-15-42*14-2-50-33-58-34-41-12-4-40-46*42-49-26-8-52-64-58-45-36-54-18-65-37*11-68-9-17-20-33-22-38-19-18-67-27*69-0-50-43-20-10-16-26-30-24-63*7-47-6-56-28-8-26-16-1-11-31*39-18-54-36-45-58-35-51-8-26-62*4-25-57-35-51-64-52-20-17-60*26-8-51-35-34-45-36-54-18-65*,28.91904141,623,0,11
194,46-40-7-4-12-41-58-33-43-61-60-44-14*40-7-47-6-56-28-8-26-1-68-11*46-7-4-25-41-58-64-52-20-17-61*42-62-26-8-51-35-34-41-27-67-37*59-1-16-10-52-64-58-45-36-54-18*30-26-8-51-35-34-45-36-38-66-29*32-18-54-36-45-34-35-6-63-24-62-21*16-26-30-24-63-6-47-7-40-46*7-4-25-12-41-45-36-19-66-48-3*42-15-49-26-8-51-41-45-36-54-65-39*67-27-41-34-35-51-8-26-1-9-68*62-49-1-16-10-20-43-50-23-69-0*5-54-36-45-58-64-52-8-26-1-31*57-58-33-22-13-50-23-69-38-36-45-41-12-25-4-53*2-23-50-43-20-55-16-26-49-15-42*,28.63214566,655,0,12
195,59-17-44-60-61-43-13-22-38-54-5-37-67*39-18-54-19-38-36-45-58-64-52*11-68-9-1-26-8-56-6-47-53*5-54-36-45-58-64-52-10-16-26*7-4-12-41-34-51-8-26-1-31*14-2-50-33-58-41-12-25-4-7-40-46*1-16-10-55-52-64-58-45-36-54-5-65*31-1-26-30-24-21-63-6-47-53*3-38-19-22-33-20-55-10-16-26-49*31-1-26-8-51-35-34-41-45-36*57-35-6-56-8-26-49-15-62-24-63*4-12-25-27-41-36-54-5-37-67*39-32-18-54-36-45-41-35-6-63*42-15-49-26-8-56-51-41-27-67*28-8-51-35-34-45-36-38-66-48-29-23-69-0*,31.91436893,592,0,12
196,8-56-6-35-34-25-4-40-7-47*2-14-61-17-20-13-22-38-19-66-3-23-69*47-6-35-34-57-25-12-4-40-53*0-50-43-17-10-16-26-30-24-21*12-41-34-57-35-51-8-26-1-31*6-35-57-34-45-36-38-19-66-48*9-68-59-10-28-8-56-6-47-53-46*42-62-30-26-8-56-51-35-34-45-36-54*21-63-6-35-34-45-36-38-3-29*38-19-22-33-20-55-10-16-26-49*11-15-49-26-8-51-35-34-41-36-54-18-39*7-47-6-56-28-8-55-17-61-44-60*49-1-26-8-51-35-34-41-27-67-5-37-65*26-16-10-52-64-58-45-36-54-32*19-38-22-33-20-55-10-16-1-49*,30.40100822,596,0,12
197,65-32-18-54-36-45-34-57-35-6-47*62-24-30-26-8-52-64-58-45-36-38-66-48*27-41-58-64-52-20-17-61-60-44*0-2-50-43-20-55-10-16-26-49-15*15-49-26-8-51-64-58-45-36-38-22-13-33*29-69-23-50-43-17-59-1-49-15-42*9-68-11-1-26-8-56-6-47-53*4-25-57-35-64-52-20-17-61-44*1-26-8-51-35-34-41-25-27-67*4-12-25-27-41-36-54-18-5-67-37*31-1-16-10-8-56-6-47-7-40-46*39-18-54-36-45-41-34-57-35-6-47*63-6-35-57-34-45-36-38-19-66-3*21-63-6-35-34-41-45-36-54-32*14-44-61-17-10-28-8-56-6-47*,31.50701651,595,0,12
198,65-5-54-36-45-58-64-52-10-59-9-11*40-53-47-6-56-8-26-1-9-68*31-1-26-8-51-35-34-45-36-54-32-37*31-1-26-8-51-34-25-4-7-40*15-49-26-16-10-20-33-22-38-19-66-48-29-3-23*33-58-64-52-10-55-20-13-50-43*28-10-17-60-61-43-13-33-22-19-54-5-67-27*40-4-25-34-58-64-52-20-17-61*58-33-20-10-55-52-8-51-35-64*0-2-50-33-22-45-41-12-25-4-7-46*21-63-6-35-57-34-45-36-54-18-39*24-30-26-16-10-55-20-17-61-44-14*36-45-34-35-51-8-26-49-15-42*24-21-63-6-35-34-25-12-4-7-47*69-48-66-38-36-45-58-64-52-8-26-62*,28.64315195,637,0,12
199,11-59-17-20-33-22-38-19-54-5-37*32-18-54-36-45-41-35-51-8-26-49*30-26-8-51-35-41-45-36-54-65*3-0-50-43-20-10-16-26-49-15-42*63-6-35-34-41-45-36-38-19-66*11-1-26-8-56-6-47-53-7-40-46*30-26-16-10-55-20-43-50-23-69*7-4-25-57-51-64-52-20-17-60-61-44-14*31-1-16-10-20-33-22-19-54-18-39-48*39-32-18-54-36-45-58-64-52-55-20-13*29-66-19-36-45-34-57-35-6-47*2-23-50-43-17-10-55-16-26-30-24-62*7-4-25-12-41-34-57-35-6-47*53-47-6-56-28-8-26-1-9-68*24-21-63-6-35-57-34-41-27-67*,29.81882181,597,0,12
