Nr,R_x,f_1,f_2,Generation,Rank
88,11-9-68-59-1-26-16-10-55-20-33-22-19-66-29-48*54-18-38-19-22-33-20-55-10-16-26-49-62-15-42*24-30-26-8-51-34-41-45-36-54-18-39-48-69-0*41-51-57-35-6-63-24-30-26-16-10-17-43-50-23-29-19-66-69-0*11-59-68-1-16-10-55-52-64-58-45-36-54-66-19-29-48-39-18-65-67-5-37-32*23-29-19-38-3-0-50-43-20-55-10-8-56-6-47-53-7-40*47-40-7-53-4-12-27-67-37-5-54-19-22-33-20-17-59-9-68-11-49*0-2-23-50-13-20-55-8-28-56-51-35-34-45-36-54-5-65-32-37-18-38-69-29-3*34-25-41-36-38-19-66-3-69-23-50-43-17-59-9-68-11-31*50-2-14-61-17-20-13-22-38-66-3-69-23-29-48*21-24-30-42-49-1-16-26-8-28-56-6-47-53-46-40-7*51-56-28-8-55-10-16-26-62-15-42-24-63-30-21-6-35-41-12-25-4-53-47-7-40-46*66-38-36-45-58-64-35-34-41-57-25-27-12-4-53-46-7-40-47-6-56-28-8-26-1-9-68-11-31*61-43-50-0-23-2-14-44-60-17-20-52-64-58-34-25-4-7-40-46-53*66-3-29-69-23-50-43-17-10-16-26-62-42*,25.39993355,1142,0,2
89,11-9-31-1-26-16-10-55-52-64-58-45-41-57-34-35-6-63-30*58-33-50-23-2-0-69-18-54-36-45-41-34-51-8-26-62-42-24-21-63*20-43-50-2-14-44-61-17-59-1-16-26-30-24-21-62-15-42-49-9*48-39-32-37-18-54-36-45-58-64-52-10-16-1-31-11-59-9-68*49-1-16-10-52-64-58-45-36-54-65-32*15-42-49-26-8-51-35-34-41-25-27-67-5-65-37*59-1-31-11-68-9-17-50-23-29-48-39-32-5-54-38-69-19-3*3-19-38-22-33-20-55-16-26-49-15-42*21-6-47-7-53-46-40-4-25-41-45-36-19-66-48-69-3-23-50-2-0*30-26-1-31-11-9-59-17-20-33-22-38-19-65-5-67-18-37-32-39-48-69-3-23-2-0-50-43-61-44*52-20-13-33-50-0-2-23-69-48-29-3-66-19-38-36-41-34-35-6-63-30-24-42-49-11-9-31-1-68*51-56-28-8-26-16-55-52-64-58-45-36-54-18-39-32-37-5-65*29-48-66-19-38-69-0-50-2-14-44-61-17-55-10-16-26-30-63-6-21-24*46-40-7-47-6-56-8-55-17-61-44-60*46-40-7-4-25-12-41-34-58-33-50-2-14-61-43-13-22-45-36*,25.17747136,1161,0,2
90,5-32-18-54-36-45-34-51-8-26-49-15-42*65-32-5-54-36-45-58-64-52-10-59-9-68*64-52-55-10-8-56-51-58-33-13-50-2-14-44-61-17-59-1-26-30-24-21-62-15-11*17-59-11-9-68-1-16-26-49-42-30-15-62-24-21-63-6-35-57-34-41-27-67-5-65-19-22-33-58-45*62-42-15-49-26-8-56-51-41-27-67-65-54-32-39*46-40-7-53-47-6-56-8-28-10-59-1-26-49-42-15-30-21*67-65-54-36-45-58-34-57-25-4-53-7-46-40-12-41-35-64-52-20-17-60-44-61-14-2-50-23-29-3*38-22-19-66-69-29-3-48-39-18-54-36-41-25-4-7-40-46-53*31-11-1-26-8-56-51-35-41-27-67-37*30-24-62-42-15-49-26-8-51-41-45-36-54-19-29-66-18-32-39-48*63-21-30-62-42-15-49-26-16-10-17-43-50-23-69-3-0-2-14-60-44*49-26-16-55-20-33-22-38-54-5-65-37-32-39-48*27-12-25-4-7-46-40-53-47-6-56-8-10-17-61-44-60-14-2-50-23-69-66-19-38-36-54-5*4-25-57-35-64-52-20-17-61-60-44*16-26-49-62-21-63-6-35-57-34-45-36-54-5-65-18-19-22*,25.17872773,1147,0,2
91,12-27-67-65-54-38-22-33-20-17-59-9-68-11*31-11-49-42-62-30-21-63-6-35-34-45-36-38-19-66-48-3-69-29-23*63-21-24-30-26-16-10-17-43-50-23-29-48-69-3-66-38-19-22-33-13-20*46-7-40-53-47-6-56-8-26-30-62-24-21-63*18-54-19-29-23-69-0-2-50-43-20-55-10-16-26-30-15-42-62-24-63-6*55-52-8-28-10-17-60-61-14-2-50-13-22-45-41-12-4-40-46-7*46-53-40-7-4-25-34-35-51-56-8-26-1-68-9-16*47-6-35-34-41-12-4-40-7-53-46*18-5-37-65-67-27-12-40-46-7-53-47-6-56-8-26-16-1-11-31*38-19-22-33-20-55-10-16-26-49-9*30-24-63-21-62-42-15-49-26-8-51-64-58-45-36-54-18-39-32-37-67-5-65*51-34-25-4-7-53-46-40-47-6-56-8-26-16-1-9-68-59-10-55*14-60-44-17-9-49-26-8-51-35-57-34-45-36-54-5-37-65-19-69-23-2-0-50*41-34-45-58-33-20-55-10-52-8-51-35-64*1-26-62-24-63-6-35-34-45-36-38-66-19-54-5-18*,25.83482766,1040,0,2
92,63-30-15-42-49-9-31-11-59-17-20-33-22-38-19-54-5-37-67-18-39-48-3-66*58-57-35-6-56-51-34-25-4-40-7-53-47*57-41-45-36-19-69-23-0-50-13-33-58-64-51-35-6-47-40-46*12-41-51-8-28-56-6-35-34-45-36-38-19-66-3-48-29-69-0-50*62-21-24-30-26-16-10-55-20-43-50-2*62-24-30-42-49-26-8-52-64-58-45-36-54-18-65-39-32-5*63-21-24-30-62-42-49-1-26-8-51-35-34-41-27-67-5-37-65-18-54-19-38*19-66-18-37-65-5-54-36-45-58-51-8-26-62-15-49*37-67-65-54-18-19-66-48-29-3-69-23-50-43-20-55-16-26-30-62-24-63-21-6*66-48-29-3-69-23-50-43-17-59-68-9-11*42-62-15-49-1-16-10-20-43-50-23-69-29-3-66-38-19-36*39-18-67-65-37-32-5-54-38-22-33-20-17-59-9-68-11-1-16-10-28-8-55-52-64*47-53-7-46-40-4-25-34-35-6-63-21-62-26-16-55-20*56-6-47-53-46-7-4-12-41-58-64-52-55-17-61-60-44-14-2-23*36-22-33-20-55-10-16-1-49-15-42*,25.6890046,1049,0,2
93,23-0-2-14-61-44-17-10-55-8-28-56-6-47-53-4-7-46-40-12-41-45*19-3-69-23-50-43-20-55-16-26-49-42-30*38-19-18-54-36-45-41-34-57-35-6-21-24-62*64-52-55-16-1-26-30-24-63-6-35-34-45-36-19-38-66-3-29-48-69*58-57-34-41-12-4-40-46-7-53-47-6-56-28-8-26-16-1-59-10-55-52-20-17-60-44-14-2*48-69-0-2-50-13-22-45-41-12-25-4-53-40*44-14-2-50-13-20-55-10-17-60-61-43-33-58-34-51*23-2-0-50-17-20-13-22-38-69-29-48-3-66-19-36-45-34-57-35-6-47-7-4-53-40*26-8-52-10-55-16-1-31-11-9-17-20-33-22-19-54-18-39-48-29-23-69-38-36-41-57-58-35-51*15-49-26-8-51-35-34-45-36-38-66-48*41-27-67-5-54-19-22-33-20-17-59-9-68-11-31*5-65-37-32-18-54-36-45-58-64-52-55-16-1-31*39-18-54-36-45-41-35-51-8-26-62-15*66-19-69-0-2-50-13-22-45-41-12-4-40-46-7*14-60-44-17-9-16-10-55-20-33-22-38-19-66-48-29-23-2-0-3-69*,25.46575328,1105,0,2
94,0-2-50-43-17-55-10-16-26-30-21-63*1-31-11-9-68-59-17-43-50-23-69-3-29-48-39-32-54-19*35-6-47-53-46-40-7-4-25-57-51-64-52-20-17-61-60-14-44*15-49-26-8-56-51-35-34-45-36-54-66-48-39-32*19-38-69-0-50-17-20-52-64-51-8-10-28-56-6-35-57-34-41-12-25-4-53-47-7-40-46*53-46-40-7-47-6-56-8-26-1-9-68-59-17-61-60-44-14-2-50-13-22-36-45-58-33*18-54-32-37-65-5-67-27-25-4-7-40-46*62-24-21-63-6-35-34-41-45-36-38-69-0-3-29-66-54-18-32-39*31-1-59-11-9-17-20-33-22-38-54-18-65-39-48-66-19-3*28-10-8-56-51-34-45-22-33-13-20-52-64-58-41-25-4-7-40-46-53-47-6*40-7-47-6-63-24-30-26-1-9-68-11-49*67-65-54-19-38-22-33-20-55-10-59-9-68-11-31-1-49*26-8-10-16-1-49-62-30-15-42-24-21*53-47-40-46-7-4-25-12-41-34-58-33-50-2-14-61-43-13-22-45-36*60-14-44-61-17-10-55-16-26-30-24-62-49-1-59-68-11-9-31*,25.55183084,1074,0,2
95,11-31-1-26-8-51-35-41-36-54-5-37-32-65-67*31-11-9-1-26-16-10-55-20-43-50-23-69-29-66-38-54-19-18-39-48-3-0-2-14*5-67-65-37-32-18-54-19-38-22-33-20-17-59-68-11-1-49-42-30-21-24-62-15*54-19-29-23-69-38-36-45-34-51-8-26-49-15-42-24-30*47-53-4-12-25-34-35-6-56-28-8-52-64-51-57-58*27-12-25-4-7-53-46-40-47-6-56-28-8-26-1-68-9-31-11-15*48-39-65-32-5-18-38-36-22-13-20-55-16-10-59-68-9-11-1-26-8-56-6-47-53-7-40-46*55-17-60-61-43-33-22-38-54-5-37-67-65-32*30-24-63-6-35-34-45-36-38-19-54-65-67-27-12-41*60-44-61-17-9-59-1-26-62-21-24-63-6-35-51-58-45-36-54-18-39-48-29-3-69-0-50-23-2-14*38-54-36-45-22-13-50-2-14-44-17-10-55-8-28-56-6-47-53-46-40-12-41-25*49-1-16-10-52-64-58-45-36-54-18*29-23-69-0-3-19-38-36-45-58-64-52-8-26-30-42-15-62-24-63*12-4-40-7-47-6-35-58-33-22-38-19-66-48-3-69-23-0*49-15-42-62-26-8-51-35-34-41-27-67-5-37*,25.14553233,1178,0,2
96,37-65-32-18-54-36-45-34-57-35-6-47*42-62-15-49-26-8-56-51-35-34-41-27-67-5-54-18-37*2-50-43-20-55-10-16-1-26-30-15-42*4-25-34-35-51-56-8-26-1-11-31-9*5-65-37-32-39-18-54-66-38-19-22-33-20-55-10-16-26-49-62-24-63-21-6-35-58-34-51-57*2-14-61-60-17-20-13-22-33-50-23-29-66*66-29-3-69-23-2-0-50-43-20-55-10-8-56-6-47-53-7-46-40-12-25*18-66-48-3-69-23-50-43-17-59-9-68-11-15*31-11-49-9-68-59-1-16-55-52-64-58-45-36-54-18-39-48-29-66-38-19-3-69-0-2-50-23*18-5-37-67-27-41-34-35-51-8-26-1-9-68*30-42-49-1-59-10-28-56-51-35-34-45-36-54-18-32*0-2-50-13-22-45-41-12-25-4-7-46-40*63-6-21-24-30-42-15-49-26-8-51-35-41-45-36-54-18-39-48-29-3-38-22*48-29-69-23-50-43-20-55-16-26-49-42-15-11-68-9-1-59-10-8*46-53-40-4-25-34-35-51-64-52-20-17-61-44-14-2-50-13-33*,25.91586932,1009,0,2
97,0-69-19-38-22-33-20-55-10-16-1-49-9-59-17*58-33-13-22-36-45-34-35-51-8-26-49-15-42-62*53-40-4-25-34-51-56-28-8-26-1-31-9-68*59-1-68-11-49-42-15-62-24-30-26-8-52-64-58-45-36-54-18-32-65-5-37-67-27-25-34-35*0-50-23-3-66-19-18-65-54-36-45-58-64-52-55-16-26-62-49-1-68*31-11-9-68-1-16-10-55-20-33-22-38-19-66-69-29-3-48*31-1-68-11-9-59-17-20-33-22-19-18-39-48-3-29-69-23-50-2*0-3-69-23-50-43-20-55-10-16-26-62*60-44-61-14-2-50-43-17-10-16-26-30-24-21-6-63*19-65-37-18-54-36-41-34-35-51-8-26-62-42*48-29-3-66-38-36-45-41-34-35-6-63-21*56-28-8-26-16-10-55-20-33-22-38-19-54-18-32-37-5-65*6-47-53-46-40-7-4-25-41-36-38-19-66-54-18-39-48-69-23-29*28-56-51-35-34-57-41-27-67-5-18-54-36-45-58-64-52-8-26-30-62-24-21-6*53-7-46-40-4-12-41-58-64-52-20-17-61-60-44-14*,26.08280681,991,0,2
98,29-3-19-38-22-33-20-55-10-16-26-49-11-59-1*35-41-36-54-66-29-48-3-69-19-38-22-33-20-55-16-26-49-15-42-62*21-24-30-26-16-10-55-17-61-60-14-2-23-0*40-46-7-4-25-12-41-45-36-19-66-48-29-69-3-23-0-2*16-10-55-52-64-58-45-36-54-32-18-69*27-67-5-54-36-45-34-35-51-8-26-1-31*7-4-12-25-34-35-51-8-26-1-31*8-10-55-17-20-13-43-50-0-3-66-38-36-45-34-35-6-63-24-62-21-30-26-16*3-69-38-36-22-13-33-50-0-2-14-44-60-61-17-10-16-26-30-24-21-63-6-56-28-8-52-64-51*11-68-1-16-10-55-20-33-22-38-19-54-18-39*13-43-20-55-10-16-9-1-26-8-51-35-34-45-36-54-18-39-32-65-19-38*42-62-49-26-8-51-35-34-41-45-36-54-32-37-5*12-27-41-25-4-7-46-53-47-6-35-51-8-26-30-24-63-21-62-42-15-49-11-31*27-12-25-34-57-35-51-8-26-49-15-42-30-62*11-1-16-26-8-51-34-45-36-54-5-65-37*,27.00301116,979,0,2
99,58-64-52-10-55-16-9-68-1-26-8-56-6-47-7-40-46-53-4-12-25-57-34-45*4-53-7-40-47-6-56-28-8-26-1-9-68-11-31*33-22-13-50-43-17-20-52-64-58-57-34-41-36*0-23-69-38-36-45-41-25-4-7-53-40*62-42-49-11-68-9-17-20-33-22-38-19-18-67-27*26-16-1-59-11-68-9-17-20-33-22-38-54-5-37-65*31-1-26-8-56-51-34-45-36-54-38-19-29*63-30-26-8-51-58-45-36-54-5-65-37-67-27*3-0-2-50-43-17-10-16-26-30-24-21-62-42*9-68-11-1-16-10-52-64-58-45-36-54-18-39-32-65-67*67-27-41-12-25-4-7-53-47-6-35-34-45-36-38-19-66-3-48-29-23-50-0-2-14-60*44-61-14-2-50-13-22-45-41-12-4-40-53-7*42-30-24-62-15-49-26-8-51-64-58-45-36-38-54-5-18-65-37-67-27-25-12-40*6-47-53-46-40-12-41-35-64-52-20-17-60-44-61-43-33-22-36*21-24-42-15-49-26-8-51-41-45-36-54-19-65-37*,25.95609941,1006,0,2
100,25-57-34-35-64-58-51-41-27-67-37-65-54-38-22-33-20-17-9-68-59-11-31-1-26-62-42-15-49*9-1-31-11-15-42-49-26-16-10-55-20-33-22-19-66-48-3-69-38-54-18*43-50-13-22-33-58-57-35-6-21-24-30-26-16-10-55-20-17-61-60-14-44*19-66-38-22-33-13-50-23-69-18-65-39-32-5-54-36-45-34-35-51-8-26-62-21-30-15-42-24-63-6*3-29-23-50-43-20-55-10-16-26-49-42*5-37-65-32-39-18-54-36-45-58-64-52-10-16-1-31-11-68-9-49-15-42*20-17-44-60-61-14-2-50-33-58-34-41-12-4-7-40-46-53-47*20-55-10-16-9-68-1-26-8-56-51-41-27-67-65-19-66-18-37*66-3-29-69-23-50-43-17-10-16-26-62-15*38-36-45-41-12-4-7-47-6-56-8-55-10-17-61-44-14-60*19-22-33-43-20-13-50-0-23-69-38-36-41-25-4-7-46-40-12-27-67*16-55-10-59-68-9-31-11-1-26-8-56-6-47-53-7-40-46*62-42-24-30-26-1-11-9-68-59-10-28-8-56-6-47-53-4-12-41-34-35-64-58*15-62-21-63-24-30-26-16-10-20-43-50-23-69-66-19-3-38-18-65-32*50-43-17-55-10-28-8-56-6-35-34-25-12-4-40-7-47-53-46*,24.81638173,1246,0,2
101,62-42-49-26-1-68-59-17-61-60-44-14-2-50-33-58-41-12-25-4-7-40-46-53-47-6-35-64*68-59-9-31-11-49-15-42-62-24-63-6-21-30-26-1-16-10-8-28-56-51-41-34-57-25-4*50-43-17-59-11-31-1-16-26-8-51-35-34-45-36-41-57-25*52-55-20-13-50-23-3-66-38-36-45-41-25-4-53*39-32-65-5-37-67-18-54-19-38-22-33-20-10-16-26-62-30-24-21-63*12-27-67-37-5-65-39-48-3-66-38-36-45-41-25-4-53-47-7-40-46*39-32-65-67-5-18-19-54-66-29-3-23-2-0-69-38-36-45-41-12-4-7-40-46-53*31-11-49-9-68-1-26-8-56-6-47-7-40-46-53-4-25-57-34-41-58-33-13*56-51-35-6-63-21-62-15-49-26-8-52-64-58-45-36-38-66-69-23-50-2-0*48-69-0-2-50-43-20-10-16-26-30-63-21-6*69-18-32-37-5-54-36-45-41-35-51-8-26-49-1-68-59-10-55-17*46-40-7-4-25-41-35-64-52-20-17-60-61-14-2-50-13-43-33-22-45-36-54-19-29*63-24-42-15-49-26-8-56-51-35-34-41-27-67-65-37*18-54-65-32-39-48-69-29-3-38-36-45-41-12-4-7-40-46*37-18-38-66-19-29-69-23-0-50-43-17-10-16-26-30-24-21-6-47-40-7-46-53-4-12-25*,24.80316898,1273,0,2
102,14-61-43-50-0-69-29-48-39-18-54-38-22-33-20-17-9-68-11-31-1-16-26-30*19-38-22-33-13-50-43-61-14-44-17-55-10-8-56-6-47-53-46-7-4-40*7-53-4-25-12-27-67-5-18-54-36-45-34-57-35-6-63-21-24-42-15-30*58-33-22-13-50-0-23-69-38-36-45-41-12-4-7-40-46-53-47-6-56-51-64*5-65-54-19-66-38-3-48-29-69-23-50-43-17-10-16-26-62-30-24-63-6-35-51*58-34-51-8-26-16-55-10-28-56-6-47-53-46-7-40-4-25-57-35-64-52-20-17-61-44-60-14-2-23*50-17-59-1-16-10-52-64-58-45-36-54-5-37-67*0-23-29-48-3-38-36-45-34-35-51-8-26-30*0-69-38-3-66-29-48-39-32-37-65-5-18-54-36-45-58-64-52-8-26-49-11-59-1-16-10-17-9-31*66-19-38-22-33-20-10-16-26-49-15-42-24-21-30*1-16-55-10-28-56-6-47-53-40-7-4-25-12-41-45-22-33-50-2-14-60-61-44-17-59-9-31*54-66-38-19-22-45-36-41-27-12-4-25-57-35-51-8-26-1-9-68-11-31*47-6-35-34-41-12-4-40-7-53-46*60-14-44-61-17-10-28-8-51-35-34-41-45-36-54-18-39-48-3-29*40-46-7-4-12-41-45-36-19-66-69-23-50-13-22-33*,24.81321483,1271,0,2
103,56-6-47-7-40-4-25-57-35-51-64-52-20-17-44-60-14-2-50-43-13*2-14-44-61-17-20-10-16-26-30-24-62-49*29-69-23-50-43-20-55-16-26-49-62-24*44-17-59-10-55-16-9-68-11-1-26-8-28-56-6-47-7-40-46-53-4-12-41-57-58-64*11-68-9-59-17-43-50-23-69-29-48-39-32-37-65-19-38-66*53-4-25-12-41-45-22-13-50-2-14-60-61*22-45-41-25-34-57-35-58-51-56-8-55-17-44-14-2-50-43-20-10-16-26-49-15-42-62-21-24-30*59-68-11-31-1-16-10-55-20-33-22-38-19-66-18-54-65-5-32*35-41-12-27-67-37-5-54-19-22-33-20-17-59-9-68-11-49-26-30*60-17-10-28-56-6-63-24-21-62-15-49-26-8-51-35-57-34-45-36-54-66-3-19-38-69-29-48*64-35-51-34-58-45-36-19-38-22-33-20-55-10-16-26-49-11-1-9-68*58-33-22-13-50-2-0-23-69-38-36-45-41-12-40-46-53-4-7-47-6-35-34-51-64-52-20*2-0-69-48-66-19-38-3-23-50-43-20-55-10-16-26-30-62-21-24-63-6-56-51-34-57-35*49-15-42-24-63-30-26-8-51-35-34-41-25-27-67-65-32-54-18-39-48-29-19-66*3-69-48-39-32-37-65-5-54-36-45-34-57-35-6-63-21-62-15-11-49-42-24-30*,24.7937098,1278,0,2
104,59-1-16-10-55-20-33-22-38-19-66-48*32-65-37-5-54-18-69-23-0-2-50-43-17-10-16-26-30-24-21-63-6-35-58-45-34-57-25*32-65-18-69-29-23-0-3-66-19-22-33-20-10-16-26-49-62-15-42-24-21*68-9-11-59-10-8-28-56-6-47-53-46-40-7-4-25-41-58-33-43-61-60-14-44-17*67-18-19-29-69-66-48-39-65-5-54-36-45-58-64-52-10-16-26-30-63-21-62*2-0-69-29-3-66-19-22-33-20-55-10-16-26-8-51-57-58-64-52*44-14-61-60-17-43-50-2-0-23-69-38-36-45-41-25-12-4-53-40-7-47-6-63-24-62-21-30-26-1*2-14-61-44-60-17-59-68-9-31-11-1-26-8-28-56-6-47-7-40-46-53-4-12-25-27-67-37*66-3-29-69-48-39-18-65-37-32-5-54-19-38-22-33-20-17-59-9-11-31-1-16-26-30-24-62*67-37-5-32-65-19-38-36-54-66-29-3-69-23-50-43-17-59-9-11-31-1*67-37-32-5-65-18-54-36-45-41-51-8-26-49-15-42-62-24-21-63-6-35-64-58-34*46-40-47-53-7-4-25-12-41-45-22-36-54-5-67-27*63-6-47-53-7-40-4-25-34-35-51-56-8-26-1-68-9-31-11-49-15-30-24-21-62-42*64-52-10-20-43-13-33-22-45-36-38-69-0-2-50-23-29*2-0-69-29-48-3-23-50-43-20-55-10-16-26-49-15-30-42-62-24-63-21-6-56*,24.72966561,1380,0,2
105,14-2-50-13-20-10-17-60-44-61-43-33-58-35-34-51-56-8-28*10-55-16-1-26-8-51-41-45-36-54-18-32-37-65-5-67*23-69-66-19-22-38-36-45-41-12-40-4-25-34-58-64-52-20-17-60-61-43-13-50-33*58-35-57-25-4-53-7-46-40-47-6-56-8-26-30-24-21-63*4-7-47-40-12-27-67-18-38-36-45-58-64-52-8-26-49-1-11-68-9-17-59-10-20-43-33-50*32-39-48-29-69-0-3-66-38-36-45-34-57-35-6-63-24-42-15-11-9-68-1*23-50-0-2-14-44-17-9-68-11-1-26-8-28-56-6-47-7-40-46-53-4-12-25*39-18-54-38-3-48-66-29-23-50-43-20-55-10-16-26-30-24-63-21-62-15-11-68-1*36-45-34-35-58-41-27-67-37-5-54-19-22-33-20-17-59-9-68-11-31-1-49-62-42-15-30-21*45-22-38-36-19-3-0-2-14-44-17-10-55-8-28-56-6-47-53-46-40-12-41-34-35-58-64-51-57-25*5-67-27-41-51-34-58-33-22-13-43-20-10-17-9-68-1-26-8-56-6-47-7-40-46-53-4-25-12*5-37-65-32-39-48-69-29-3-66-19-36-45-34-35-6-47-53-46-7*39-32-18-5-54-36-45-58-64-52-8-26-16-9-68-11*48-39-18-54-36-45-41-35-51-8-26-49-42-15-62-24-30-63*66-38-19-69-18-54-36-45-41-51-8-26-49-15-42-62-24-63-21*,24.6722823,1395,0,2
106,64-58-51-35-57-25-12-4-7-40-46-53-47-6-56-28-8-55-10-17-61-60-44-14-2-50-43-20-13*59-68-9-31-11-1-49-42-15-62-21-63-24-30-26-16-10-55-17-61-60-44-14-2-23-0-3-69*5-32-39-18-38-19-66-3-69-0-23-50-43-20-55-10-16-26-49-62-42-30-15-11-1-9-31*53-47-7-46-40-4-12-25-34-35-6-56-28-8-51-64-52-10-16-55-17-43-50-23-29-69-3-19-38*38-19-29-3-69-48-39-32-37-65-5-54-36-45-34-51-8-26-62-15-42-24-30-63*27-41-57-25-12-4-7-46-40-47-6-56-28-10-16-26-8-51-35-58-45-36-54-5-37-67-18-65-39-32*26-8-56-51-57-34-58-33-22-13-50-23-69-38-36-45-41-12-4-7-40-46-53-47*18-65-54-19-38-22-33-20-17-59-68*19-65-37-67-5-32-39-18-54-38-22-33-20-17-59-9-68-11-15-42-30-24*55-10-59-17-9-68-11-1-26-8-51-35-34-45-36-54-5-37-67-65-19-69-66*30-21-24-63-6-47-53-46-7-4-12-41-58-64-52-20-17-60-44-61-43-13-33-50-0-23-29*65-67-27-12-41-36-22-13-20-43-33-50-2-14-44-61-17-55-10-16-26-30-63-21-62-49-11-59-1-31*0-3-69-66-48-29-19-38-36-45-58-64-52-8-26-30-42-49-62-24-21-63-6-35-51-41-57*22-33-13-20-17-43-50-2-0-3-66-18-54-36-45-58-64-52-55-16-1-31-11-59-68-9-49-26*56-51-64-58-35-57-25-12-41-34-45-22-38-36-54-5-67-27*,24.6398916,1533,0,2
107,39-65-37-5-54-36-45-41-35-51-8-26-49-42-62-21-24-30*47-6-21-63-24-62-26-8-56-51-35-34-41-27-67-65-54-5-37-18*55-10-59-68-9-31-1-26-8-51-35-34-45-36-54-32-39-18-65-5-37-67*23-29-48-39-18-37-5-32-54-19-3-66-38-36-45-34-35-6-21-24-63-30-26-1-49-11-15-62*25-57-58-64-52-10-16-9-59-68-1-26-8-51-35-41-45-36-54-5-67-37-65-19-38-22*45-34-57-25-4-53-47-6-56-28-8-55-20-17-61-14-60*18-69-23-0-50-43-20-55-10-16-26-30-24-63-21*68-11-31-9-1-49-42-24-21-63-6-35-34-41-45-36-38-19-66-29-3-69-0-23-50-13*36-19-18-39-32-37-65-5-54-38-22-13-43-61-60-44-17-55-52-10-59-11-9*67-37-18-54-38-36-45-22-13-43-17-60-61-14-2-50-33-58-34-41-12-4-7-40-46*26-49-42-15-11-31-9-17-50-2-0-23-69-38-36-45-41-25-4-7-47-40-46-53*25-12-27-67-37-65-18-54-36-45-41-51-56-8-26-49-15-11-68-9-17-61-60*42-62-26-16-55-10-59-1-68-9-17-20-52-64-58-41-25-4-7-40-46-53-47-6*67-37-65-5-18-66-48-39-32-54-36-45-41-35-51-8-26-62-15-42-49-11-9-1-16*26-62-42-49-1-16-10-20-43-50-23-69-29-48-66-38-22-13*,24.74390111,1351,0,2
108,52-64-35-6-63-24-21-62-15-42-49-9-17-60-44-61-43-33-58-41-12-4-7-40-46-53-47*25-4-12-41-27-67-37-65-5-54-19-22-33-20-17-59-10-28-8-26-49-15-62-21-24-42*36-22-13-50-2-14-44-61-17-10-55-16-26-30-24-42-15*31-11-68-9-59-17-20-33-22-38-54-32-37-5-65-39-48-69*63-21-24-42-62-49-26-8-51-58-45-36-38-19-66-48-39-32-18-5-54-65*0-3-69-38-66-19-29-23-50-43-20-10-16-26-30-62-15-11-31-9-68-1*6-63-21-62-15-49-26-8-51-35-34-45-36-38-66-29-48*53-4-25-12-41-34-58-33-50-2-14-60*32-39-65-37-67-5-18-54-36-45-58-64-52-55-16-26-62-24-30-42-49-11-9-68*58-33-13-50-0-2-14-44-61-17-55-10-8-56-6-47-7-4-25-12-41-45-22-19-38-36*3-29-66-69-0-23-2-50-43-61-17-44-60-14*7-40-4-25-57-35-51-8-26-1-9-68*38-69-23-3-48-39-32-65-5-18-54-36-45-34-35-6-63-21-62-26-1-68-11*42-15-49-1-26-8-51-34-25-4-7-40-46-53*67-18-54-65-37-5-32-39-48-3-66-19-38-36-41-25-4-53-7-46-40-47-6-56-8-51-35-34*,24.94815099,1220,0,2
109,27-67-37-65-54-38-22-33-20-17-9-68-59-10-8*39-48-29-69-23-50-43-20-55-10-16-26-62-42*31-11-68-9-59-17-20-33-22-38-19-18-39-48*62-30-63-21-24-42-15-49-26-8-51-41-45-36-38-19-3-0-23-50-17-60-61-43-20-52-64-58-34-57*40-7-4-12-25-41-34-57-35-6-47-53*63-6-21-24-62-15-30-26-16-10-52-64-58-45-36-54-32-39-48-66-18-38-3-0*7-40-46-53-4-12-41-58-34-45-36-54-5-67-27-25-57-35-64*35-51-8-55-16-1-31-11-68-9-17-50-23-29-48-39-32-54-66-38-19*60-14-44-61-17-10-16-26-30-24-21-62-42-15-49-1-31-11-59-9*68-11-1-16-9-59-10-55-52-64-35-34-41-27-67-5-37-65-32-18-19*61-44-17-60-14-2-50-43-20-55-10-8-56-6-47-40-7-46-53-4-12-25-34*24-63-6-35-57-34-45-36-54-18-65-32*62-26-49-11-31-1-16-10-28-8-56-6-47-53-7-40-4*57-58-51-56-6-47-53-46-40-7-4-12-41-45-36-38-66-29-23-0-3-69-18-37-5-65-32-54*14-61-60-44-17-43-50-0-2-23-29-48-39-18-54-19-38-36-45-58-64-52-20-13-22-33*,25.00326555,1191,0,2
110,3-38-22-33-20-55-16-1-49-15*23-50-43-20-55-10-16-26-49-15*57-35-64-52-20-17-61-44-60-14*63-6-35-34-45-36-38-66-48-29*28-8-56-51-58-45-36-54-5-37*56-6-35-34-25-12-4-7-53-47*42-62-21-63-6-35-57-34-45-36*31-11-9-59-17-20-33-22-38-19*24-30-26-8-52-64-58-45-36-54*28-8-51-34-41-45-36-54-18-39*46-40-7-4-25-27-67-5-37-65*13-43-17-50-2-0-23-69-38-22*4-12-41-34-35-51-8-26-1-11*32-54-19-38-22-33-20-17-59-9-68*63-6-35-58-45-36-38-19-66-48*,30.16409767,540,0,2
